Status,Full Title,URL,Bedrooms,Bathrooms,Price,SqF,City,Address,PhoneNumber,email,
,,https://chicago.craigslist.org/nwc/apa/d/rogers-park-2-bedroom-available-now/7031468171.html,2BR,1Ba,$1355,,(1121-31 Chase - Rogers Park),1221 chase,,a8c068aa88283c76803b00a186053068@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-one-bedroom-lakefront-apartment/7031281182.html,1BR,1Ba,$1350,,(Edge water),1221 chase,,a8c068aa88283c76803b00a186053068@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-huge-wicker-park-1-bedroom-all/7031467462.html,1BR,1Ba,$1895,,(Wicker Park),Milwaukee near Haddon,,9257a15ae05d32659d2ac63c08c6382f@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/oak-park-1-bedroom-apartments-available/7031467329.html,1BR,1Ba,$1125,,(127-33 S Harvey - Oak Park),127-33 S Harvey,,c00a1691b68432e29e690a60c6a38048@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-1bdden-2ba/7031278324.html,1BR,2Ba,$2825,,(River North, Gold Coast, Merch Mart),Hudson near Chicago,,3d1ba76b19913c3888b71fc2919ebc7f@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-2854-belle-plaine-ave/7031467226.html,1BR,1.5Ba,$1025,,(Chicago),2854 Belle Plaine near 2856 Belle Plaine,,24b0413647eb309290420580511bb221@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-1bdden-2ba/7031278324.html,0BR,1Ba,$950,,(Jefferson park),Lovejoy near Foster/Milwaukee,,d825c602c3863ec5ba698cb59ec9c192@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-executive-furnished-rental/7031467007.html,1BR,1Ba,$1230,,(718-24 Hinman Ave, Evanston),Hinman Ave near Kedzie Street,,89c68a53ab583812bdaf54d9fda2aa70@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-remodeled-2br-1bath/7031465453.html,2BR,1Ba,$950,,(Little VIllage/South Lawndale),Hinman Ave near Kedzie Street,,dfeadbfbb1d23256b73645d1646ee0a2@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/winnetka-remodelled-3-br-th-near-new/7031275831.html,3BR,1.5Ba,$2250,,(1690-1714 Colonial Lane, Northfield),Colonial Lane near Happ Road,,9b7253c9c942399f867ed9592c09f9e6@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/chicago-lakeview-cagan-management-1/7031464932.html,3BR,1.5Ba,$2250,,(1690-1714 Colonial Lane, Northfield),Colonial Lane near Happ Road,,f4ac2c2803f43a56beb197c7e7f2ed4e@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-near-central-street-shops/7031275130.html,1BR,1Ba,$975,,(1918-20 Harrison @ Green Bay, Evanston),Harrison Street near Green Bay Road,,045f86065e533b80a50ebf8e486af71f@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/naperville-amazing-north-naperville/7031464839.html,1BR,1Ba,$975,,(1918-20 Harrison @ Green Bay, Evanston),Harrison Street near Green Bay Road,,e50ef5dc0a923823bfb921359d922399@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-excellent-1-1-in-streeterville/7031273755.html,1BR,1Ba,$1550,,(Chicago - Streeterville),1132 Andover ct,,e50ef5dc0a923823bfb921359d922399@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-large-studio-near-nu-campus/7031462575.html,1BR,1Ba,$1550,,(Chicago - Streeterville),1132 Andover ct,,e50ef5dc0a923823bfb921359d922399@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-large-1-br-at-custer-dobson/7031273728.html,1BR,1Ba,$925,,(709 Dobson St (@ Custer Ave), Evanston),Custer Ave near Dobson Street,,e50ef5dc0a923823bfb921359d922399@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/skokie-skokie-2-bedroom-available-crain/7031461401.html,1BR,1Ba,$925,,(709 Dobson St (@ Custer Ave), Evanston),Custer Ave near Dobson Street,,e50ef5dc0a923823bfb921359d922399@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-large-1-br-in-vintage/7031272616.html,1BR,1Ba,$1125,,(704-10 Hinman Ave, Evanston),Hinman Ave near Kedzie Street,,e50ef5dc0a923823bfb921359d922399@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-massive-1-bed-hardwood-wd/7031460618.html,1BR,1Ba,$1800,,(Chicago - South Loop),michigan near cermak,,3ed9bd49483b32e88bc33f1d5f2dd0f4@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-large-condo-quality-vintage-2/7031271559.html,2BR,1Ba,$1495,,(724 Hinman Ave #GDN, Evanston),Hinman Ave near Kedzie Street,,3ed9bd49483b32e88bc33f1d5f2dd0f4@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/evanston-bell-ave-2-bedroom-apartment/7031460341.html,2BR,1Ba,$1300,,(7539-53 N Bell Ave),7539-53 N. Bell ave,,56ad7bd83e233c41970e20be6ab6e618@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-1-block-to-blueline/7031460074.html,1BR,1Ba,$1895,,(1515 W. Haddon),Haddon near Milwaukee,,8fd46590fb9b3261a5722ed1465aae1c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-1-bdrm-north-center-lakeview-in/7031459224.html,1BR,1Ba,$1895,,(1515 W. Haddon),Haddon near Milwaukee,,8fd46590fb9b3261a5722ed1465aae1c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-br-1100ft-victorian/7031269908.html,1BR,1Ba,$1375,,(North Center/Lakeview),1116 N. Damen near Division,,8fd46590fb9b3261a5722ed1465aae1c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-two-bed-steps-from-the/7031459059.html,1BR,1Ba,$1375,,(North Center/Lakeview),1116 N. Damen near Division,,8fd46590fb9b3261a5722ed1465aae1c@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/barrington-charm-on-applebee-street/7031269761.html,2BR,1.5Ba,$2600,,(Barrington),4346 N Honore near Montrose,,3bc2f77ff03139d38a895485b666dcb8@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-ideal-corner-1-1-in-west-loop/7031268578.html,1BR,1Ba,$1645,,(Chicago - West Loop),West Madison near Jefferson,,9260ec2519233cfd9e045cf691c6fedb@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/evanston-cagan-management-1-bedroom/7031458575.html,3BR,1Ba,$1055,,(7539-53 N Bell Ave - West Ridge),7539 N Bell,,9260ec2519233cfd9e045cf691c6fedb@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/antioch-apartment-for-rent-1-2-bedrooms/7031267270.html,1BR,1Ba,$775,,(antioch),299 joanna ct antioch,,ef3a415fe43d3439aa452cd5383cc108@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-1bd-1ba-available/7031265775.html,1BR,1Ba,$2300,,(River North, Gold Coast, Merchandise Mart, Chicago Brown Lin),Hudson near Chicago,,6c50bd2653323fa287c204f06ed31ecd@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/chicago-hts-3-bedroom-apt-900/7031457366.html,3BR,1Ba,$900,,(River North, Gold Coast, Merchandise Mart, Chicago Brown Lin),Hudson near Chicago,,1dc2055efaab3b41b456906def1172d1@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-1-bed-in-west-loops/7031261890.html,1BR,1Ba,$2099,,(Chicago - West Loop),Hudson near Chicago,,44c1e33bf5ba3c2e8bd9ef7d7c0c873e@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/skokie-1-bedroom-available-niles-center/7031457210.html,1BR,1Ba,$1075,,(Niles Center Road - Skokie),8540-60 Niles Center Road - Skokie,,fa49dd71226a39b9b44b323fbfa9970e@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-great-on-studio-close-to-red/7031254966.html,1BR,1Ba,$1075,,(Niles Center Road - Skokie),8540-60 Niles Center Road - Skokie,,1bb1c9e332d7340faf90d7691ce170db@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-1-block-to-blueline/7031456780.html,2BR,2Ba,$2895,,(1515 W. Haddon),Haddon near Milwaukee,,8c8f4251cf853bbd85ca1839bb9eec9c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-apartments-available/7031456563.html,1BR,1Ba,$975,,(5016 N Winchester Ave - Ravenswood),5016 N Winchester Ave - Ravenswood,,8c8f4251cf853bbd85ca1839bb9eec9c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-2-bedroom-sheffield-ave/7031455660.html,1BR,1Ba,$975,,(5016 N Winchester Ave - Ravenswood),5016 N Winchester Ave - Ravenswood,,8c8f4251cf853bbd85ca1839bb9eec9c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-awesome-logan-square-two-bedroom/7031254416.html,2BR,1Ba,$1995,,(Chicago - Logan Square),West Medill,,8c8f4251cf853bbd85ca1839bb9eec9c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-edgewater-one-bedroom/7031253991.html,1BR,1Ba,$1225,,(Chicago - Uptown),Winona near Sheridan,,64d080eb0c8c3f52ad5415db7ec48370@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-1170-beautiful-spacious-studio/7031454993.html,0BR,1Ba,$1170,,(Logan Square),2600 N Kimball near Wrightwood,,8bbb353f0f1c33dbb0722159c4b98f93@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-streeterville-convertible-large/7031454864.html,1BR,1Ba,$1473,,(Chicago - Streeterville),2600 N Kimball near Wrightwood,,716040932c6f3e778485f92caeb95439@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-rehabbed-avondale-2-bed-2-bath/7031253368.html,2BR,2Ba,$1375,,(Chicago - Avondale),North Karlov,,47d9818b3acf3845a04f50cc703a1067@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/seconds-from-i88-all-modern-upgrades/7031454111.html,2BR,2Ba,$1400,,(Aurora - i88),North Karlov,,47d9818b3acf3845a04f50cc703a1067@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/arlington-heights-br-1-bath-in/7031251298.html,2BR,1Ba,$1075,,(Chicago),Lake Cook rd near W Nichols Rd,,bcbef5cae8653c719ca7e18c935c810f@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/arlington-heights-br-1-bath-in/7031251298.html,2BR,1Ba,$1099,,(Wheeling),422 Inland near Wolf,,a64cf6b3d897312380b79b76b988e693@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-1-bed-24-hr-doorman/7031451980.html,1BR,1Ba,$1645,,(Chicago - West Loop),Lake Cook rd near W Nichols Rd,,8cd9644be9d43aaa816bff84439e4219@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-location-location-location/7031246073.html,1BR,1Ba,$1870,,(River North),Ontario near State,,34fdd5da5225374bb921758cf7267cee@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/fox-lake-fox-lake-apartment-for-rent/7031451761.html,2BR,1Ba,$960,,(10 Meade Ct, Fox Lake, IL),Ontario near State,,34fdd5da5225374bb921758cf7267cee@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/plainfield-magnificent-3-bedroom-25/7031232456.html,2BR,1Ba,$1250,,(Plainfield),Ontario near State,,305d0546ef99322c8f13ab87633cf240@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-classic-gold-coast-1-bed/7031216800.html,1BR,1Ba,$1595,,(Chicago - Gold Coast),Ontario near State,,305d0546ef99322c8f13ab87633cf240@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-3-bedroom-available-sheffield/7031451018.html,1BR,1Ba,$1595,,(Chicago - Gold Coast),Ontario near State,,305d0546ef99322c8f13ab87633cf240@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-3-bedroom-available-sheffield/7031451018.html,3BR,1Ba,$2350,,(3720-24 N Sheffield Ave. - Lake view),3720-24 N Sheffield Ave. - Lake view,,41c9d9a4f391331fa891fc3e4c6cf424@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/chicago-2-bedroom-1-bath-pilsen/7031204423.html,3BR,1Ba,$2350,,(3720-24 N Sheffield Ave. - Lake view),3720-24 N Sheffield Ave. - Lake view,,41c9d9a4f391331fa891fc3e4c6cf424@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-new-convertible-cool-south-loop/7031449860.html,2BR,1Ba,$995,,(Pilsen),21st Place near Leavitt,,65d41c0218b63127bc11fe41537d6e41@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/elmwood-park-1-bedroom-balcony-condo/7031197726.html,1BR,1Ba,$1150,,(Elmwood Park),21st Place near Leavitt,,32021c26d8b83c0092b77fbb1eed2115@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-new-convertible-cool-south-loop/7031449860.html,2BR,2Ba,$1800,,(Des Plaines, Walking distance from Metra),112 S Warrington Rd,,269c917e55433d0da0e1a9064dcb5e2a@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2015-new-construction-3br-with/7031192579.html,3BR,1Ba,$2950,,(North Center),Irving Park Rd near Damen,,e61f2beaf625347f89bbc7af5dc9cdab@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-excellent-1-bed-d-in-unit/7031449039.html,3BR,1Ba,$2950,,(North Center),Irving Park Rd near Damen,,4dc58877549835dda72c4a54a4099716@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bd-with-den-lakeview-apt-near/7031192323.html,2BR,1Ba,$2150,,(Lakeview),627 W Oakdale near N Broadway St,,89fc146403e53027b4004bdaf79aaf9d@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-loyola-northwestern-lovely/7031191315.html,2BR,1Ba,$1800,,(Greenview),627 W Oakdale near N Broadway St,,48095c451a6c36c99de79824d55c9506@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-sunny-beautiful-1br-unit-close/7031190960.html,1BR,1Ba,$1095,,(Rogers Park),6738 N glenwood ave near w columbia ave,,48095c451a6c36c99de79824d55c9506@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-unbelievable-price-for-this/7031448393.html,2BR,2Ba,$2575,,(Chicago - West Loop),Des Plaines near Fulton,,d7326bb9ef603ef9b00df1c9fdf62182@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-charming-2br-plus-15bath-in-old/7031187229.html,2BR,1.5Ba,$1995,,(Old Town),1822 N Orleans St near W Menomonee St,,d7326bb9ef603ef9b00df1c9fdf62182@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-huge-2-bedroom-office-december/7031444191.html,2BR,1Ba,$1400,,(Lincoln Square),1822 N Orleans St near W Menomonee St,,44c442016a3d3d90aa417085de64b924@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-perfect-1-bed-large-bedroom/7031443954.html,1BR,1Ba,$1542,,(Chicago - South Loop),1822 N Orleans St near W Menomonee St,,0c5ee24b387b3c33ba0d255f7d117690@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-subleaser-needed/7031183066.html,2BR,2Ba,$1413,,(South loop),Michigan near Roosevelt,,319c101a2f143ea7b995c820dd5097e1@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-spacious-3br-2bath/7031181143.html,3BR,2Ba,$2695,,(Lakeview),1104 W Oakdale Ave near N Seminary Ave,,319c101a2f143ea7b995c820dd5097e1@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-ravenswoods-newest-building-the/7031443730.html,1BR,1Ba,$1714,,(Ravenswood),4346 N Honore near Montrose,,f33c4468c77731beb19c04eee4bf1c45@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/orland-park-orland-park-2-bed-2-bath/7031179817.html,1BR,1Ba,$1714,,(Ravenswood),4346 N Honore near Montrose,,f33c4468c77731beb19c04eee4bf1c45@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-wicker-park-one-bedroom/7031441277.html,1BR,1Ba,$1895,,(Chicago),Marshfield near W Wabansia,,d3133e0d1be53b0ba8ae875849314a1d@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-pet-friendly-2-bed-1-bath-heart/7031178944.html,1BR,1Ba,$1895,,(Chicago),Marshfield near W Wabansia,,d3133e0d1be53b0ba8ae875849314a1d@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-4-bedroom-available-now-3021/7031439666.html,4BR,1.5Ba,$2395,,(3021 N Broadway Avenue),3021 N Broadway Avenue,,3e6310619cdd329e9552ee57615bd712@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-convertible-studio/7031169257.html,0BR,1Ba,$2600,,(West Loop),727 W Madison near Halstedt,,c003507670a93694a9974416a18fc693@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-br-3bed-1bath-in-rogers-park/7031167421.html,3BR,1Ba,$1650,,(Rogers Park),Greenview Ave near Albion,,6efb6c6c394f36c6b29448daccb02b49@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-4-bedroom-available-now-3021/7031439666.html,4BR,1.5Ba,$2395,,(3021 N Broadway Avenue),3021 N Broadway Avenue,,5fe66bce34e83b09bb2c4fea59daaf2a@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-division-and-ashland/7031157150.html,4BR,1.5Ba,$2395,,(3021 N Broadway Avenue),3021 N Broadway Avenue,,5fe66bce34e83b09bb2c4fea59daaf2a@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-apartments-available/7031438725.html,2BR,1Ba,$1295,,(7434 N Artesian Ave / 2432-34 W Fargo Ave - West Ridge),2339-41 W Touhy Ave,,b3733fc385ac316d9f3bc16d437fc3d2@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/palatine-340-johnson-1/7031155369.html,2BR,1Ba,$1295,,(7434 N Artesian Ave / 2432-34 W Fargo Ave - West Ridge),2339-41 W Touhy Ave,,b3733fc385ac316d9f3bc16d437fc3d2@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-touhy-ave-2-bedroom-available/7031437474.html,2BR,1Ba,$1355,,(2038-48 W Touhy Ave),2038-48 W Touhy Ave,,b3733fc385ac316d9f3bc16d437fc3d2@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/riverdale-kingdom-group-home/7031154925.html,2BR,1Ba,$1355,,(2038-48 W Touhy Ave),2038-48 W Touhy Ave,,b3733fc385ac316d9f3bc16d437fc3d2@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-rogers-park-no-deposit/7031436824.html,2BR,1Ba,$1295,,(1351-1359 W Touhy),1351-1359 W Touhy,,b3733fc385ac316d9f3bc16d437fc3d2@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bdrm-apartment-for-rent/7031151678.html,2BR,1Ba,$1295,,(1351-1359 W Touhy),1351-1359 W Touhy,,b3733fc385ac316d9f3bc16d437fc3d2@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-cozy-studio-in-gold-coast-gym/7031436222.html,0BR,1Ba,$1384,,(Chicago - Gold Coast),North Lake Shore Dr near Banks,,7625715511af31a39a5ab5d5d82edffe@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-2br-1ba-in-humboldt/7031146526.html,0BR,1Ba,$1384,,(Chicago - Gold Coast),North Lake Shore Dr near Banks,,7625715511af31a39a5ab5d5d82edffe@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-gorgeous-studio-apt/7031436202.html,425,1Ba,$765,,(Ravenswood),1947 W. Winona Ave. near 5072 N. Winchester Ave.,,fa62f02ebce138339e5ddabfcb8ea42f@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-huge-brand-new-3br-2ba-humboldt/7031146080.html,3BR,2Ba,$2350,,(Humboldt Park),1631 N Kedzie,,b1e4e4ba2d5f3125bb514496abf3237d@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-gorgeous-studio-apt/7031436202.html,1BR,1Ba,$1530,,(North Center / Ravenswood),Berteau near Ravenswood,,cd00b1cd890836c49f42ffc8cf56f915@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2bed-1bath-luxury-condo-888/7031143714.html,2BR,1Ba,$2500,,(South loop),888 S Michigan Ave near 9th &Michigan,,cd00b1cd890836c49f42ffc8cf56f915@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-3bd-1ba-available-now-in/7031434548.html,2BR,1Ba,$2500,,(South loop),888 S Michigan Ave near 9th &Michigan,,cd00b1cd890836c49f42ffc8cf56f915@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-noble-square-2-bed-with-queen/7031142823.html,2BR,1Ba,$1400,,(1434 W. CORTEZ -- NOBLE SQUARE),1434 West Cortez near W Milwaukee,,f9d29555d6ca3c86a2ba03bd778e22b5@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/chicago-stone-countertops-garbage/7031433265.html,2BR,1Ba,$1400,,(1434 W. CORTEZ -- NOBLE SQUARE),1434 West Cortez near W Milwaukee,,f9d29555d6ca3c86a2ba03bd778e22b5@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/schaumburg-3-bdrm-2-bthrm-updated-house/7031141967.html,3BR,2Ba,$2250,,(SCHAUMBURG),1935 South Wabash Avenue,,5b7539c198ba3633a75359f4a4538446@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-1-bath-apartment-by/7031136086.html,2BR,1Ba,$1400,,(Chicago),Ridgeway near School,,013b5491847434d38d786e63de0d72ca@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-convertible-d-in/7031433194.html,1BR,1Ba,$1540,,(Chicago - River North),Ridgeway near School,,a5a56580839f37ff9e6cb3c3ed23a020@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/whitings-best-rental/7031135950.html,3BR,1Ba,$875,,(WHITING),Ridgeway near School,,0e82301e9b4d305abe15d0fd31e9456a@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-gorgeous-studio-apt/7031431631.html,0BR,1Ba,$795,,(1910 W. Cullom Ave.),1910 W. Cullom near 4302 N. Wolcott,,0e82301e9b4d305abe15d0fd31e9456a@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/antioch-small-2-br-home-walk-to-antioch/7031133839.html,2BR,1Ba,$875,,(Antioch),IDA near MAIN,,af626ccafcd530358e46c412f85d4a0e@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-gorgeous-studio-apt/7031431631.html,0BR,1Ba,$795,,(1910 W. Cullom Ave.),1910 W. Cullom near 4302 N. Wolcott,,f54e27fc589d30efa21c3018749eebec@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-3-bedroom-1-bath-spacious/7031126717.html,3BR,1Ba,$1500,,(Logan Square, Chicago),West McLean Avenue near North Lawndale Ave,,f54e27fc589d30efa21c3018749eebec@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-rogers-parkcagan-management-1-2/7031431185.html,3BR,1Ba,$1500,,(Logan Square, Chicago),West McLean Avenue near North Lawndale Ave,,f54e27fc589d30efa21c3018749eebec@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/mchenry-large-1-bedroom/7031124268.html,1BR,1Ba,$1050,,(Johnsburg),1351-1359 W Touhy,,356b7cb693bf34b986d377ecc47597a6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bed-1-bath-furnished-condo-in/7031117154.html,2BR,1Ba,$1299,,(Logan Square, Chicago),North Monticello Ave near West Cortland Street,,356b7cb693bf34b986d377ecc47597a6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bed-1-bath-furnished-condo-in/7031117154.html,4BR,3Ba,$2600,,(Gladstone Park - Jefferson Park CHICAGO),5631 N Mason near Milwaukee Ave,,356b7cb693bf34b986d377ecc47597a6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-studio-apartments-available/7031429568.html,0BR,1Ba,$930,,(1429 W Lunt - Rogers Park),1507 sherwin,,356b7cb693bf34b986d377ecc47597a6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-studio-apartments-available/7031429568.html,0BR,1Ba,$930,,(1429 W Lunt - Rogers Park),1507 sherwin,,c6b33b0a4c5e37d198597da3862c12a1@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-incredible-2-bed-den-1-bath-in/7031115405.html,2BR,1Ba,$1695,,(Humboldt Park),crystal near Rockwell,,a6774f43a2153ed5ba2eb7c9f726116c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-wicker-park-loft-id/7031113968.html,2BR,1Ba,$1800,,(Chicago - Wicker Park),western near North,,85ee1f357d0e329e9b773620d21fd844@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-wicker-park-loft-id/7031113968.html,2BR,1Ba,$1800,,(Chicago - Wicker Park),western near North,,7137bf03e1743e228a118ebb8962394c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-one-bed-floor-to/7031428207.html,1BR,1Ba,$1855,,(River North),810 Clark near Chicago,,c91b1c3ee2b33e63a60acc6617a15549@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/waukegan-waukegan-north-side-large-2/7031100932.html,2BR,1Ba,$950,,(Waukegan),1111 Grove Ave near Western Ave,,6f672a6519e33ebc9faec9e2510cefe2@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/hammond-2-bedroom-remodeled-apartment/7031100877.html,2BR,1Ba,$750,,(Hammond),1111 Grove Ave near Western Ave,,a0c017f7bb293c64b06688447caa632a@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-newly-renovated-flat-hardwood/7031100763.html,2BR,1Ba,$750,,(Hammond),1111 Grove Ave near Western Ave,,a0c017f7bb293c64b06688447caa632a@hous.craigslist.org,,
